ec5_uuid,ec5_parent_uuid,created_at,uploaded_at,title,Stem_number,Stem_distance,Angle_to_base,Angle_to_canopy,Stem_girth
dc37087a-d40e-4ac2-a330-2a00fd64d1d3,34611018-f488-4456-929f-134ad5831fee,2025-10-06T15:23:24.000Z,2025-10-06T15:35:07.000Z,3,3,13.2,9,15,92
73f2025c-8ae1-42b7-b7ae-ac164d02364f,34611018-f488-4456-929f-134ad5831fee,2025-10-06T15:23:03.000Z,2025-10-06T15:35:05.000Z,2,2,13.2,9,15,67
ae4fe7e1-38f1-41a4-8347-b67cb870b3bd,34611018-f488-4456-929f-134ad5831fee,2025-10-06T15:22:41.000Z,2025-10-06T15:35:03.000Z,1,1,13.2,9,15,40
b4ad6eb5-1b97-444d-b63d-ec390aac3fd7,ba32372b-c0b0-4238-8576-48aa21f0f0f4,2025-10-06T15:21:01.000Z,2025-10-06T15:34:58.000Z,2,2,12,14,22,168
0e75607a-4dbd-4db4-a61c-4cf7189604e4,ba32372b-c0b0-4238-8576-48aa21f0f0f4,2025-10-06T15:20:41.000Z,2025-10-06T15:34:56.000Z,1,1,12,14,22,99
1ff09695-2add-4b36-a84c-d7616580d23d,85ac0c75-59de-451e-bddd-7eb038eed185,2025-10-06T15:19:04.000Z,2025-10-06T15:34:51.000Z,2,2,12,3,26,33
87b5a630-1bb2-4a03-a5c6-e2495a39aca8,85ac0c75-59de-451e-bddd-7eb038eed185,2025-10-06T15:18:41.000Z,2025-10-06T15:34:49.000Z,1,1,12,3,26,54
4d06da6a-6e10-4241-80eb-e9004b1100a0,2df8b606-b07b-4fb9-84e3-f2c7a6f3e343,2025-10-06T15:17:04.000Z,2025-10-06T15:34:46.000Z,8,8,14.8,5,45,44
4a2e2988-fb54-47d2-a0a8-e8deea8ffcf6,2df8b606-b07b-4fb9-84e3-f2c7a6f3e343,2025-10-06T15:16:33.000Z,2025-10-06T15:34:45.000Z,7,7,14.8,5,45,72
1b87b43d-1530-44a4-8137-09e2b3b5da2e,2df8b606-b07b-4fb9-84e3-f2c7a6f3e343,2025-10-06T15:13:36.000Z,2025-10-06T15:34:43.000Z,3,3,14.8,5,45,71
a0c91ad3-9b7b-437b-a355-1cd132151ae2,2df8b606-b07b-4fb9-84e3-f2c7a6f3e343,2025-10-06T15:14:14.000Z,2025-10-06T15:34:41.000Z,4,4,14.8,5,45,60
cc968cb0-b0d2-4308-af68-0f0f7ff3efc5,2df8b606-b07b-4fb9-84e3-f2c7a6f3e343,2025-10-06T15:14:38.000Z,2025-10-06T15:34:39.000Z,5,5,14.8,5,45,69
90f0008c-5ff6-424c-af7b-2a1ff9ba6fa5,2df8b606-b07b-4fb9-84e3-f2c7a6f3e343,2025-10-06T15:15:17.000Z,2025-10-06T15:34:38.000Z,6,6,14.8,5,45,66
2cff5b84-dfe9-4267-b471-6fe4c63eecfd,2df8b606-b07b-4fb9-84e3-f2c7a6f3e343,2025-10-06T15:12:11.000Z,2025-10-06T15:34:36.000Z,2,2,14.8,5,45,69
b4fd41ca-f034-49ca-9299-0769e925b7a0,2df8b606-b07b-4fb9-84e3-f2c7a6f3e343,2025-10-06T15:11:47.000Z,2025-10-06T15:34:35.000Z,1,1,14.8,5,45,45
70cbb8c4-fdf6-4361-8ca4-a2794b91638c,fee3b96f-c53d-4c87-91d5-d43a5c7d487f,2025-10-06T15:09:26.000Z,2025-10-06T15:34:31.000Z,1,1,0.5,12,5,39
8996e5a6-2b79-4b57-ae9a-e8842af0f6c8,0aa304cc-3732-4678-818a-1f1f26abfcb3,2025-10-06T15:07:23.000Z,2025-10-06T15:34:28.000Z,1,1,12,8,70,380
5f889e9c-5174-4598-9803-28d073b0570e,dedaa7bf-7951-4362-b7a5-61a424f6c99b,2025-10-06T14:03:50.000Z,2025-10-06T15:34:23.000Z,3,3,12,11,24,35
d30249ae-caa1-4db1-a058-67a616dd8b39,dedaa7bf-7951-4362-b7a5-61a424f6c99b,2025-10-06T14:03:36.000Z,2025-10-06T15:34:21.000Z,2,2,12,11,24,40
bc866cd6-1d84-459c-b81b-c7c0eb8a93ca,dedaa7bf-7951-4362-b7a5-61a424f6c99b,2025-10-06T14:03:19.000Z,2025-10-06T15:34:20.000Z,1,1,12,11,24,32
e8aed2f9-2008-4de3-bde4-2114207b6b2e,15316c88-4827-4b59-8f00-853eab72f883,2025-10-06T14:02:28.000Z,2025-10-06T15:34:15.000Z,1,1,12,0,86,216
5f328c20-f59c-4bfc-8d99-11331b746766,e0fab41b-d442-421c-8c11-d90c51e4e114,2025-10-06T14:01:35.000Z,2025-10-06T15:34:11.000Z,1,1,12,10,53,164
e2e4af97-7141-4828-8eda-761e92f63bb8,8876320d-9247-4243-98ba-a4f629b08875,2025-10-06T14:00:44.000Z,2025-10-06T15:34:08.000Z,2,2,12,11,44,60
5cb8b4a1-bf46-4bd8-814c-c28da218052b,8876320d-9247-4243-98ba-a4f629b08875,2025-10-06T14:00:21.000Z,2025-10-06T15:34:06.000Z,1,1,12,11,44,83
4f82427e-4f35-4540-9c6d-3bf4f176dfe0,bcb9275f-e78f-4075-9e86-2dab2122830b,2025-10-06T13:59:26.000Z,2025-10-06T15:34:03.000Z,1,1,12,8,61,176
24950d2c-b06c-4679-a3f7-8c1834305504,09f2dc33-1b08-4ed5-a0e0-63ac8fea7b63,2025-10-06T13:58:12.000Z,2025-10-06T15:33:57.000Z,1,1,12,6,43,47
09ee4089-fefd-4189-bae8-066742ed8a20,0ca90f7e-bba7-4e7a-8c06-8a03718415a7,2025-10-06T13:57:18.000Z,2025-10-06T15:33:54.000Z,1,1,12,9,65,153
93c8cd63-bf73-4a4e-a452-293907b1fdd2,9fab6d99-0734-4aea-ac25-7fc3b037e7fe,2025-10-06T13:56:02.000Z,2025-10-06T15:33:51.000Z,2,2,12,7,37,34
a7606863-2424-4537-9191-ca17d71d4760,9fab6d99-0734-4aea-ac25-7fc3b037e7fe,2025-10-06T13:55:48.000Z,2025-10-06T15:33:49.000Z,1,1,12,7,37,37
7047f1a6-b79b-4123-950d-cb672d86765c,b88e7209-e9b3-49c5-bafe-8da5e8430378,2025-10-06T13:53:07.000Z,2025-10-06T15:33:44.000Z,1,1,12,0,57,109
f217caa7-3ecd-4f52-950a-750971298afa,0009cdf9-ceca-4058-9319-1232e9d1ff75,2025-10-06T13:25:14.000Z,2025-10-06T15:33:41.000Z,8,8,129,9,36,31
d617115f-0c49-48e4-bcbd-7b822f9afe46,0009cdf9-ceca-4058-9319-1232e9d1ff75,2025-10-06T13:24:55.000Z,2025-10-06T15:33:40.000Z,7,7,12,9,36,37
5c01bfa4-e720-4438-b7f5-ac734ad28c68,0009cdf9-ceca-4058-9319-1232e9d1ff75,2025-10-06T13:24:32.000Z,2025-10-06T15:33:38.000Z,6,6,12,9,36,32
574825d1-ff1b-46fa-b776-8ed6e64b5ae6,0009cdf9-ceca-4058-9319-1232e9d1ff75,2025-10-06T13:24:14.000Z,2025-10-06T15:33:36.000Z,5,5,12,9,36,33
a529cdca-c1e6-4f75-8dcc-949a7f7f8edc,0009cdf9-ceca-4058-9319-1232e9d1ff75,2025-10-06T13:23:56.000Z,2025-10-06T15:33:35.000Z,4,4,12,9,36,40
175d8ee7-db7d-4600-ac04-83db97a0bb9f,0009cdf9-ceca-4058-9319-1232e9d1ff75,2025-10-06T13:23:37.000Z,2025-10-06T15:33:33.000Z,3,3,12,9,36,37
3af8ffe2-f503-40e7-9133-b457c5645059,0009cdf9-ceca-4058-9319-1232e9d1ff75,2025-10-06T13:23:14.000Z,2025-10-06T15:33:31.000Z,2,2,12,9,36,36
2e2252d2-1604-4381-b00d-b78d58cc2807,0009cdf9-ceca-4058-9319-1232e9d1ff75,2025-10-06T13:22:43.000Z,2025-10-06T15:33:30.000Z,1,1,12,9,36,38
fcb96927-f321-471c-83ab-0924d4af6913,f5073ae1-0d2d-4643-ae81-2a4bee781848,2025-10-06T13:01:40.000Z,2025-10-06T15:33:26.000Z,1,1,12,13,61,140
3692f917-5048-47ce-a315-5da9110762c9,823f8f86-ce3f-4cb5-8cc7-288ffbd1ae71,2025-10-06T12:59:28.000Z,2025-10-06T15:33:23.000Z,1,1,12,5,51,110
05607446-7999-4492-8c12-0c544ed0c0a1,f71f4750-a1f0-4c6b-a107-b21cc2b768b6,2025-10-06T12:55:46.000Z,2025-10-06T15:33:18.000Z,1,1,12,1,45,46
33bc8086-e6ff-4aaf-bd96-5d7e95c5c43a,514e8e44-c8ed-452b-8ba6-83561c9abea2,2025-10-06T15:31:48.000Z,2025-10-06T15:33:18.000Z,2,2,10,9,46,60
dbdc7a23-6464-48c5-bc35-2c862d1de324,514e8e44-c8ed-452b-8ba6-83561c9abea2,2025-10-06T15:31:22.000Z,2025-10-06T15:33:16.000Z,1,1,10,9,46,30
c37b8522-6cf0-450b-aa53-2eecf7d87894,331d5036-c7e7-4369-a513-1fce7c2a271a,2025-10-06T12:50:55.000Z,2025-10-06T15:33:15.000Z,1,1,12,4,36,30
054358af-5a88-495e-bc5c-46d747556e27,b0f2fbd7-f4ed-4541-bf9e-9bf1356b6236,2025-10-06T15:29:02.000Z,2025-10-06T15:33:12.000Z,3,3,9,4,42,44
54e2d031-1951-48fd-bdf7-5710eed00e0f,f315d41a-737c-4384-a309-b9ced35fb37f,2025-10-06T12:42:45.000Z,2025-10-06T15:33:12.000Z,5,5,12,3,37,30
0ea4999b-312f-4fa1-af99-9e9c4fa5c551,f315d41a-737c-4384-a309-b9ced35fb37f,2025-10-06T12:42:29.000Z,2025-10-06T15:33:10.000Z,4,4,12,3,37,38
6d5b90e5-f81d-40ea-af30-52f4c6b2e24b,b0f2fbd7-f4ed-4541-bf9e-9bf1356b6236,2025-10-06T15:28:42.000Z,2025-10-06T15:33:09.000Z,2,2,9,4,42,55
3be1383c-5463-4327-ab92-845f4991a29e,f315d41a-737c-4384-a309-b9ced35fb37f,2025-10-06T12:42:11.000Z,2025-10-06T15:33:08.000Z,3,3,12,3,37,39
5f57bd95-5324-492c-a4a3-b2cb2991a041,b0f2fbd7-f4ed-4541-bf9e-9bf1356b6236,2025-10-06T15:28:24.000Z,2025-10-06T15:33:07.000Z,1,1,9,4,42,43
86a6abd3-82bc-439f-9024-c28e217fb9a2,f315d41a-737c-4384-a309-b9ced35fb37f,2025-10-06T12:41:37.000Z,2025-10-06T15:33:07.000Z,2,2,12,3,37,38
993321f5-64cb-4af9-b6c1-8b658279d0e0,f315d41a-737c-4384-a309-b9ced35fb37f,2025-10-06T12:41:15.000Z,2025-10-06T15:33:05.000Z,1,1,12,3,37,30
465adcba-f650-40b4-b7e0-a276ad6d800e,75ee9f7b-38d9-47af-8bc9-1a4f671b20f7,2025-10-06T15:16:21.000Z,2025-10-06T15:33:03.000Z,1,1,16,4,45,170
36c8e085-effd-4c29-b6dd-84a73f6ea6ff,6dd5bd68-4799-4858-834e-c9d7a19ebe1b,2025-10-06T12:06:58.000Z,2025-10-06T15:33:02.000Z,1,1,12,4,45,100
5328fb55-f35d-4eef-b13f-3f35850c0c05,bd12d057-0c55-4976-9e7e-b8dab050b077,2025-10-06T15:11:26.000Z,2025-10-06T15:32:59.000Z,2,2,11.8,11,52,185
cba64915-8d00-416c-9ccd-b2c24644e4bd,bd12d057-0c55-4976-9e7e-b8dab050b077,2025-10-06T15:11:06.000Z,2025-10-06T15:32:56.000Z,1,1,11.8,11,52,60
f845bb8c-2273-4ed3-8bc3-fb4cafb65cbf,84149b2e-3206-4281-be29-02907ce42849,2025-10-06T15:03:24.000Z,2025-10-06T15:16:35.000Z,1,1,10.7,29,9,75
ac0e23c4-5e91-42f9-a0be-776c15b9388c,c6406910-8b1a-420d-b815-fd9ca19b51ae,2025-10-06T15:00:18.000Z,2025-10-06T15:16:31.000Z,1,1,9.3,4,21,30
0aced71f-cc1b-40cb-a18d-639010181d8f,e5441214-6c9f-45db-9f36-ff2d816f2d6a,2025-10-06T14:58:57.000Z,2025-10-06T15:16:27.000Z,1,1,10,8,31,82
96623b66-c888-47b4-b580-b3914f76d253,76a69120-cbd8-40fb-9ffd-22f62587ae6a,2025-10-06T14:57:31.000Z,2025-10-06T15:16:23.000Z,3,3,11.1,34,9,39
b6f58e96-5df5-4928-8d2b-e8a1c8280366,76a69120-cbd8-40fb-9ffd-22f62587ae6a,2025-10-06T14:56:37.000Z,2025-10-06T15:16:21.000Z,2,2,,,,56
62eb0ea0-3329-4ab2-aa3c-a629b8875494,76a69120-cbd8-40fb-9ffd-22f62587ae6a,2025-10-06T14:56:23.000Z,2025-10-06T15:16:19.000Z,1,1,,,,36
1334e3f8-1062-4284-af4f-c4641f88036e,5bf72cec-68f0-4183-b300-e0a08105d5bc,2025-10-06T14:51:45.000Z,2025-10-06T15:16:13.000Z,1,1,10.4,1,19,54
aaee9b7b-bd26-4306-87fe-5b92c2974ae6,3568f767-d8ac-4276-88de-d50863affc01,2025-10-06T14:50:37.000Z,2025-10-06T15:16:09.000Z,2,2,10.7,5,33,31
86a092c5-9df6-419c-a529-f500da2cba5e,3568f767-d8ac-4276-88de-d50863affc01,2025-10-06T14:49:37.000Z,2025-10-06T15:16:07.000Z,1,1,,,,45
194bf27b-fb6d-448b-b637-a6917e2b5511,e4a7de75-fb51-4e60-88a3-b0bf68e0da10,2025-10-06T14:47:06.000Z,2025-10-06T15:16:03.000Z,1,1,13,9,41,190
11ee9916-3922-4d46-a623-62b60387946e,25a688bc-9421-45d2-9996-ab73a28ddd3c,2025-10-06T14:42:53.000Z,2025-10-06T15:15:56.000Z,1,1,14.5,38,9,97
12e494c8-c408-4565-800a-b4e944c5a88f,25a688bc-9421-45d2-9996-ab73a28ddd3c,2025-10-06T14:43:05.000Z,2025-10-06T15:15:54.000Z,2,2,,,,111
170e64d3-179e-47b4-a54f-1477494eda7f,01e5a1ac-25af-4fd9-b8dd-a552f4081b48,2025-10-06T14:41:49.000Z,2025-10-06T15:15:50.000Z,1,1,10.14,1,45,94
fcc16fdb-9ce8-47e8-b367-f88fc9ea5b34,e7836a1b-b34a-404a-8cf9-9a12947239ea,2025-10-06T14:39:46.000Z,2025-10-06T15:15:45.000Z,1,1,12.74,36,5,60
846d21a7-4ad7-4bb2-a328-5452a4d8a071,25cdc767-f6b9-4f63-982c-5674de1cf6f9,2025-10-06T14:37:24.000Z,2025-10-06T15:15:41.000Z,1,1,13.9,5,47,157
c0909854-18c3-4373-8f11-8ca5b41497fe,ef09f361-6ba0-4b66-bf54-554ed705eb73,2025-10-06T14:31:58.000Z,2025-10-06T15:15:35.000Z,1,1,,,,155
6bdaa607-69d6-4547-a560-9728f9950745,ef09f361-6ba0-4b66-bf54-554ed705eb73,2025-10-06T14:29:33.000Z,2025-10-06T15:15:33.000Z,2,2,13.6,10,39,70
7db5c44d-a1b8-4d6f-8f7f-b60bf6c8a364,6822e153-0871-48e0-b1e0-8722f7ac1f94,2025-10-06T14:27:05.000Z,2025-10-06T15:15:29.000Z,1,1,16.23,10,47,190
3e2052ce-8162-482b-a0e7-5752ccdac6e6,08bffd27-53a0-445a-ab62-19813dc09999,2025-10-06T14:22:43.000Z,2025-10-06T15:15:00.000Z,1,1,12.32,12,41,335
9dcb8781-f467-40e1-8da7-14e02fcc4abf,f64ad41c-a43a-4016-b853-5aec852e39f8,2025-10-06T14:18:13.000Z,2025-10-06T15:14:56.000Z,1,1,14.17,25,7,114
23c3c122-c829-4e5e-b961-2d0198440903,f4bf042e-2d64-48fc-8257-d663df0f31c8,2025-10-06T14:13:10.000Z,2025-10-06T15:14:52.000Z,1,1,19.6,9,39,120
f2c1285e-0d74-4212-b529-19b9d68aadf0,0f3db8c1-b493-42f8-bc8a-69f0a1d348d3,2025-10-06T14:08:42.000Z,2025-10-06T15:14:48.000Z,1,1,16,10,31,140
8cad9196-0809-4e4b-acc7-a98d4b014df7,695a02aa-d563-4ad1-b622-2a84a5a4b4c5,2025-10-06T13:44:31.000Z,2025-10-06T15:14:41.000Z,1,1,11.41,23,9,45
fb9560ca-6136-4351-a849-c4c71e3d64be,3f90ac6b-6fdf-4181-9c86-e1dfa78ff7ff,2025-10-06T13:39:57.000Z,2025-10-06T15:14:37.000Z,1,1,10.89,10,49,180
91a7e4d3-f524-4e05-b521-ff1b9cbac8f2,59932b26-a8af-4689-86d5-c3127f55eacc,2025-10-06T13:36:11.000Z,2025-10-06T15:14:33.000Z,1,1,11.1,7,19,48
25d84020-135c-4533-b376-e4d1d03824b5,17eb4a81-7ec6-466f-bb03-f592b3b2c17a,2025-10-06T13:29:13.000Z,2025-10-06T15:14:26.000Z,1,1,12.93,3,49,154
9f4523c8-9ce9-4b62-9f1a-34b2f87c8035,159537c3-494e-4722-b040-9ef14bfa752e,2025-10-06T13:20:49.000Z,2025-10-06T15:14:20.000Z,4,4,,,,30
8fa8f5fe-b5c7-47c0-b4d7-101789681c3c,159537c3-494e-4722-b040-9ef14bfa752e,2025-10-06T13:20:34.000Z,2025-10-06T15:14:18.000Z,3,3,,,,35
eb3395c3-ae14-46d4-b8a7-0edaebb3de68,159537c3-494e-4722-b040-9ef14bfa752e,2025-10-06T13:20:24.000Z,2025-10-06T15:14:16.000Z,2,2,,,,37
6449a4c7-0429-4373-b5e4-95c3a767e398,159537c3-494e-4722-b040-9ef14bfa752e,2025-10-06T13:20:10.000Z,2025-10-06T15:14:14.000Z,1,1,11.1,12,20,80
a8efb8a1-df9c-4ecb-87c7-d965c3dae99e,a2577bba-1079-4181-8a41-3ea05c7ab141,2025-10-06T13:11:48.000Z,2025-10-06T15:14:10.000Z,1,1,13,9,43,89
f2e7196e-4677-4bbe-acfb-485fb7e173ed,5ceebacb-207a-4d64-b3c5-f72fe08f7793,2025-10-06T13:01:12.000Z,2025-10-06T15:14:04.000Z,2,2,13.4,9,19,40
f325f289-c136-4f70-af7e-b5cc840609e4,5ceebacb-207a-4d64-b3c5-f72fe08f7793,2025-10-06T13:03:10.000Z,2025-10-06T15:14:01.000Z,4,4,,,,60
ceadbad6-58d1-47b7-8676-fc570486288e,5ceebacb-207a-4d64-b3c5-f72fe08f7793,2025-10-06T13:01:56.000Z,2025-10-06T15:13:58.000Z,3,3,,,,40
39e043d3-e61d-4d35-91e1-ae9655987789,5ceebacb-207a-4d64-b3c5-f72fe08f7793,2025-10-06T13:00:53.000Z,2025-10-06T15:13:56.000Z,1,1,,,,50
7172acfb-a009-47e3-954d-fe87a921a10e,e7168246-2eab-435c-942e-9b5948bc1b13,2025-10-06T12:53:42.000Z,2025-10-06T15:13:52.000Z,1,1,12.9,1,51,71
1f3882d1-4c1e-4bcd-afe2-39eace250481,e7168246-2eab-435c-942e-9b5948bc1b13,2025-10-06T12:53:55.000Z,2025-10-06T15:13:50.000Z,2,2,,,,58
5ba67756-74ec-46e6-9fbb-a0fe5d9d909a,e7168246-2eab-435c-942e-9b5948bc1b13,2025-10-06T12:54:05.000Z,2025-10-06T15:13:48.000Z,3,3,,,,40
4923672b-28dc-497d-a085-c422507a267a,9f4cca92-b7a6-4619-8eb3-828085334627,2025-10-06T12:46:04.000Z,2025-10-06T15:13:44.000Z,2,2,15.33,3,47,85
bb4fd5ef-58bd-473e-b52e-fd222687fb81,9f4cca92-b7a6-4619-8eb3-828085334627,2025-10-06T12:46:42.000Z,2025-10-06T15:13:42.000Z,5,5,,,,42
317bcb89-61a1-471b-a30f-09ef98522ce8,9f4cca92-b7a6-4619-8eb3-828085334627,2025-10-06T12:46:31.000Z,2025-10-06T15:13:40.000Z,4,4,,,,42
ed5c2af6-d2e7-42bc-9c29-09b8b4e09054,9f4cca92-b7a6-4619-8eb3-828085334627,2025-10-06T12:46:14.000Z,2025-10-06T15:13:38.000Z,3,3,,,,47
c80177a2-d856-4366-be45-fe63a380f8de,9f4cca92-b7a6-4619-8eb3-828085334627,2025-10-06T12:45:51.000Z,2025-10-06T15:13:36.000Z,1,1,,,,100
96b24195-28c0-4321-9a72-be7a63debb63,abe14095-29c3-4dff-81d2-72d5e20afcb7,2025-10-06T14:39:38.000Z,2025-10-06T15:06:08.000Z,1,1,10,15,55,45
a69587df-7b3a-4a37-9303-c7b50c26d3e6,76a7371b-bfdf-4ba5-8f74-60eb55515e31,2025-10-06T14:38:22.000Z,2025-10-06T15:06:04.000Z,1,1,6.1,10,49,55
4c4c57a4-5aec-4fda-bf35-03feee4c41bf,75df0c4e-c781-4ea8-9e9d-bfb62ed352db,2025-10-06T14:36:54.000Z,2025-10-06T15:06:00.000Z,1,1,10,14,51,44
79e958cc-b9c8-43c1-a66f-f4f0a0cf24a8,4afdea4a-5560-4be5-b6fc-25c17fb67621,2025-10-06T14:34:37.000Z,2025-10-06T15:05:56.000Z,1,1,10,11,46,50
67d7859e-e051-4be2-90b0-8f0775833d52,930587db-5057-499e-9ead-e8dfc7c952bf,2025-10-06T14:31:03.000Z,2025-10-06T15:05:49.000Z,1,1,10,13,41,47
25f68e1d-709e-45be-a4fb-e75b266862b0,29bd48ae-fecf-457e-a8dc-bb9a604dfa9d,2025-10-06T14:30:10.000Z,2025-10-06T15:05:45.000Z,1,1,10,15,52,45
fe02086c-da71-4a1f-b4f8-2e1d1b4f3da9,019fe015-89dc-44bb-9a92-afdf82abddf2,2025-10-06T14:28:55.000Z,2025-10-06T15:05:41.000Z,1,1,10,10,60,469
7fed3347-f40d-44ce-81c6-08ad3e8421a0,a6cde27d-81dd-4d6e-b06e-ddac243f1785,2025-10-06T14:26:11.000Z,2025-10-06T15:05:37.000Z,1,1,10,13,67,130
e8876a67-b893-4596-9635-f8a0f1acfc68,26d94d67-595a-4891-8306-409e910de896,2025-10-06T14:19:01.000Z,2025-10-06T15:05:31.000Z,1,1,10,8,55,120
9ea06846-e792-4235-9502-5061c220f1c3,58513dfb-8591-4e7b-985f-dbf09c1154ba,2025-10-06T14:14:42.000Z,2025-10-06T15:05:27.000Z,1,1,10,10,68,110
8bb151ea-42b0-431f-9bad-1bb2fa829211,fb0a8d89-a51d-4649-a961-1fe55f45b5e5,2025-10-06T14:12:36.000Z,2025-10-06T15:05:23.000Z,1,1,10,14,50,110
3bd84b8f-9a98-4e95-ab4b-7fdd8101eac8,da2f21ca-5844-4d14-964a-2e50e1aa9f72,2025-10-06T14:20:58.000Z,2025-10-06T15:05:19.000Z,1,1,10,12,65,110
e2a7fe56-cead-4bd2-9b1f-be60dc9a07fe,a797f3f9-23fa-4cf4-ab85-4624bbe2939c,2025-10-06T14:00:09.000Z,2025-10-06T15:05:13.000Z,1,1,10,2,40,38
0bcaf83b-b020-4ee6-a19e-d91ecf72760d,213c8a01-055c-4e57-bfcb-0d2d102a6f92,2025-10-06T13:58:53.000Z,2025-10-06T15:05:08.000Z,1,1,10,1,40,59
c0eb1c99-6cd1-4ed7-84e9-77f48bf98fac,a42afd8d-411c-45c4-8995-a7f179fa78c4,2025-10-06T13:51:41.000Z,2025-10-06T15:05:02.000Z,1,1,10,11,40,30
17ae267b-4279-471e-b6b7-000c2e685987,373f0fba-3b6b-419f-95e8-82e3ce7f3dea,2025-10-06T13:53:24.000Z,2025-10-06T15:04:57.000Z,1,1,10,10,53,58
1325860f-feb6-4180-b1fc-bf84f2fb1785,9b16bcbf-f703-4934-8f14-a6eac99e437d,2025-10-06T13:48:00.000Z,2025-10-06T15:04:51.000Z,1,1,10,11,40,56
d934ee74-836e-4b6a-9ae4-4ce0447794a1,5ed729b9-2841-487a-a643-d4d7f9730551,2025-10-06T13:45:15.000Z,2025-10-06T15:04:47.000Z,1,1,10,4,52,68
5ae82c4f-77f1-44b6-ab6c-3228142c8585,5397f6b9-4fb2-4b84-b3c5-307a922b81be,2025-10-06T13:42:04.000Z,2025-10-06T15:04:43.000Z,1,1,10,15,43,121
20d85f77-6178-4131-8ff0-614482e99e03,83a9b51e-54c2-4b36-87aa-63bcb739849b,2025-10-06T13:40:00.000Z,2025-10-06T15:04:39.000Z,1,1,10,20,40,55
f7e6991f-4649-421c-93d2-ef63ef67490a,032ce083-9022-42e1-9ca8-5ad6cda21656,2025-10-06T13:17:51.000Z,2025-10-06T15:04:33.000Z,1,1,10,1,46,51
8a36542e-5ef9-4e09-bbd3-456e50c3a380,1b6ce3dc-3973-4625-a1f3-1a5129ae74f8,2025-10-06T14:47:31.000Z,2025-10-06T14:48:04.000Z,1,1,7,23,62,92
a680debd-464d-4547-b9e2-56f45217e479,c6aad0f8-0be2-4e99-9389-d93a4150c1e2,2025-10-06T14:45:32.000Z,2025-10-06T14:48:00.000Z,1,1,7,25,53,58
991d23a9-6fdc-43d0-99d4-1f91c981e696,8a2d5786-a93d-48b2-9d48-28f2f33d820a,2025-10-06T14:41:28.000Z,2025-10-06T14:47:56.000Z,1,1,11,19,61,168
182e8ab5-5508-4606-b206-14c3acceb3b8,adcbcaad-de12-4749-bee3-26ebfc0b264e,2025-10-06T14:37:34.000Z,2025-10-06T14:47:51.000Z,1,1,15,18,37,200
e1165ddc-4d2b-4436-828b-defe96fa27d6,82465a51-983e-4abe-81df-9970cd26604a,2025-10-06T14:25:30.000Z,2025-10-06T14:26:00.000Z,1,1,14,2,56,80
d0e8ddd2-a04e-4f9d-9576-f086d2c30e36,0ae910e2-d1ac-4851-b447-6e4cbc1bb270,2025-10-06T14:22:01.000Z,2025-10-06T14:25:55.000Z,1,1,5.3,12,55,33
a7d77897-1095-4158-9d2c-1cc299780c9c,bd2acc4a-26c4-4b26-a1e5-f938270f2167,2025-10-06T14:18:35.000Z,2025-10-06T14:25:51.000Z,1,1,8,4,58,67
fe6edaca-3938-4881-8be9-6e6ea262e6cf,b8e37795-fb2b-4eaa-b43d-7052b7994001,2025-10-06T14:15:06.000Z,2025-10-06T14:25:46.000Z,1,1,11,3,61,78
4760231d-fbb1-47cb-8d15-62d1083b7a91,6aaae57a-c7be-4d16-a07a-a924250ac5c3,2025-10-06T13:18:44.000Z,2025-10-06T15:04:29.000Z,1,1,10,6,67,59
2a94d1ce-5c92-4f9d-9544-c2d32ba4d892,af553841-f2a6-4dd6-8e16-2139adcc325a,2025-10-06T13:16:33.000Z,2025-10-06T14:08:15.000Z,1,1,5.6,3,40,30
ece1f2b2-fd67-497c-9daf-dce79c8edcb2,ff1a31d5-bd87-4142-bb6d-a284e480816c,2025-10-06T13:14:47.000Z,2025-10-06T14:08:11.000Z,1,1,10,8,70,100
a688eeb2-373f-4c36-b7a8-8ede6261d467,2b12cf90-f746-4870-bb71-0362537cfb30,2025-10-06T13:10:44.000Z,2025-10-06T14:08:03.000Z,1,1,10,9,52,160
637debd7-f7b5-4a20-b6db-5764faafb9bd,67992d42-2258-4e66-8ea3-2c53149e8282,2025-10-06T13:08:35.000Z,2025-10-06T14:07:58.000Z,1,1,10,6,75,95
b5057fe4-f910-4c5e-a3bc-87d1dcce6898,8c9a2656-7bfe-4302-8919-7d3c72351d77,2025-10-06T13:06:13.000Z,2025-10-06T14:07:54.000Z,1,1,10,4,27,104
7dbbfeea-1bb2-41a9-a2db-c16f15fa9c3b,3decca07-9294-4e74-99ff-584f112e04a3,2025-10-06T13:04:28.000Z,2025-10-06T14:07:50.000Z,1,1,10,9,52,75
d458fbdd-42fa-47aa-8135-1e610b7e4f3c,0ebf7230-88b6-41e4-8e5e-b8ff52ae609f,2025-10-06T13:00:36.000Z,2025-10-06T14:07:43.000Z,1,1,10,7,71,200
cc5d1a60-4c08-464e-90b4-f3edcaf6a36d,d621e3fc-9013-4253-8102-e5e83c40ca68,2025-10-06T12:58:27.000Z,2025-10-06T14:07:38.000Z,1,1,10,1,68,232
d0190ef3-7bd6-4149-bd8d-7ec38756784b,8cc71140-4a5c-4e48-b291-2d31974aef77,2025-10-06T12:54:03.000Z,2025-10-06T14:07:33.000Z,1,1,10,1,57,370
